Date,CreateTime,Adjused Sentiment,Symbol
3/28/2017,0:00:10,0.967049318,TSLA
3/28/2017,0:00:37,0.029047289,TSLA
3/28/2017,0:01:36,0.929694264,AAPL
3/28/2017,0:03:20,-0.860673511,TSLA
3/28/2017,0:03:21,0.982478452,FB
3/28/2017,0:06:54,0.76865407,AAPL
3/28/2017,0:07:25,-0.741164581,TSLA
3/28/2017,0:07:53,0.06051027,TSLA
3/28/2017,0:09:13,-0.029994189,TSLA
3/28/2017,0:11:57,-0.99664383,TSLA
3/28/2017,0:13:53,-0.17388505,TSLA
3/28/2017,0:14:33,0.983578022,AAPL
3/28/2017,0:16:31,-0.174909208,TSLA
3/28/2017,0:16:34,-0.186399176,TSLA
3/28/2017,0:17:05,-0.947943852,TSLA
3/28/2017,0:17:29,0.876861909,TSLA
3/28/2017,0:21:26,0.939581577,FB
3/28/2017,0:24:48,0.904038207,FB
3/28/2017,0:25:22,0.105031633,TSLA
3/28/2017,0:27:56,-0.736507477,TSLA
3/28/2017,0:28:00,0.846801931,AAPL
3/28/2017,0:28:31,0.92891145,AAPL
3/28/2017,0:31:56,0.967846971,AAPL
3/28/2017,0:37:39,0.919603317,TSLA
3/28/2017,0:37:40,0.914498719,AAPL
3/28/2017,0:37:46,0.708381429,AAPL
3/28/2017,0:38:50,0.965246801,AAPL
3/28/2017,0:40:23,0.852256239,TSLA
3/28/2017,0:43:29,-0.998956871,TSLA
3/28/2017,0:46:14,0.775241935,FB
3/28/2017,0:51:05,0.983906931,AAPL
3/28/2017,0:52:00,-0.091176099,TSLA
3/28/2017,0:53:53,0.998095336,AAPL
3/28/2017,0:59:36,0.910463037,AAPL
3/28/2017,1:00:01,0.9171395,FB
3/28/2017,1:02:51,0.749388606,TSLA
3/28/2017,1:04:52,0.881428464,AAPL
3/28/2017,1:07:22,0.147975373,FB
3/28/2017,1:11:10,0.802368215,TSLA
3/28/2017,1:14:23,0.868402136,AAPL
3/28/2017,1:19:36,-0.852069464,AAPL
3/28/2017,1:19:53,0.833026362,AAPL
3/28/2017,1:24:40,0.170427103,TSLA
3/28/2017,1:24:52,0.804606684,AAPL
3/28/2017,1:25:36,0.956487419,AAPL
3/28/2017,1:26:29,0.764169137,TSLA
3/28/2017,1:32:10,0.974709775,AAPL
3/28/2017,1:33:32,0.959948929,AAPL
3/28/2017,1:36:26,0.793960836,TSLA
3/28/2017,1:36:42,0.866108777,TSLA
3/28/2017,1:38:34,0.999598321,AAPL
3/28/2017,1:39:20,0.981175962,AAPL
3/28/2017,1:44:30,0.989271986,AAPL
3/28/2017,1:47:13,0.922343428,TSLA
3/28/2017,1:48:02,0.921027474,AAPL
3/28/2017,1:52:04,0.993017099,AAPL
3/28/2017,1:52:33,0.973356268,TSLA
3/28/2017,1:57:17,0.853141065,TSLA
3/28/2017,2:01:51,0.927147368,AAPL
3/28/2017,2:04:07,0.068625033,TSLA
3/28/2017,2:06:13,0.121318595,TSLA
3/28/2017,2:17:48,0.935854048,TSLA
3/28/2017,2:26:08,0.875726713,TSLA
3/28/2017,2:29:45,-0.17936951,AAPL
3/28/2017,2:29:56,-0.06309403,TSLA
3/28/2017,2:33:48,-0.901754253,TSLA
3/28/2017,2:36:37,0.01412849,TSLA
3/28/2017,2:37:14,0.130078609,TSLA
3/28/2017,2:37:35,0.842674433,TSLA
3/28/2017,2:38:26,0.163485673,FB
3/28/2017,2:38:33,0.03452494,TSLA
3/28/2017,2:40:39,-0.979653569,TSLA
3/28/2017,2:43:27,0.144853164,TSLA
3/28/2017,2:46:54,0.826336578,TSLA
3/28/2017,2:49:30,0.742799089,AAPL
3/28/2017,2:49:46,0.877762387,TSLA
3/28/2017,2:55:54,0.99673721,TSLA
3/28/2017,3:02:42,0.172911894,TSLA
3/28/2017,3:05:37,-0.971671175,TSLA
3/28/2017,3:05:52,0.864755429,TSLA
3/28/2017,3:07:14,0.779944797,TSLA
3/28/2017,3:09:30,0.925913133,TSLA
3/28/2017,3:11:25,0.726990106,FB
3/28/2017,3:18:17,0.999998021,TSLA
3/28/2017,3:21:57,0.841688647,TSLA
3/28/2017,3:22:38,0.00927141,TSLA
3/28/2017,3:23:15,0.794382016,TSLA
3/28/2017,3:32:12,0.826778629,TSLA
3/28/2017,3:33:14,0.763326716,TSLA
3/28/2017,3:51:36,0.750498035,TSLA
3/28/2017,3:53:02,0.851989429,TSLA
3/28/2017,3:53:55,0.896154221,AAPL
3/28/2017,3:56:48,0.825523027,TSLA
3/28/2017,4:00:20,0.993646364,AAPL
3/28/2017,4:03:15,0.998314993,AAPL
3/28/2017,4:05:06,0.851940859,TSLA
3/28/2017,4:07:45,0.997429464,AAPL
3/28/2017,4:08:10,0.992349983,TSLA
3/28/2017,4:09:24,0.858338268,TSLA
3/28/2017,4:14:36,0.797745946,AAPL
3/28/2017,4:14:41,0.996660013,AAPL
3/28/2017,4:15:19,-0.914987673,TSLA
3/28/2017,4:20:23,0.754221184,AAPL
3/28/2017,4:20:34,0.892803763,TSLA
3/28/2017,4:20:59,0.809528855,TSLA
3/28/2017,4:21:04,0.993705116,FB
3/28/2017,4:21:49,0.994844558,TSLA
3/28/2017,4:22:34,0.986782217,TSLA
3/28/2017,4:23:13,0.872249806,TSLA
3/28/2017,4:48:44,0.992616417,TSLA
3/28/2017,4:53:12,0.99986281,AAPL
3/28/2017,4:53:20,0.996971564,AAPL
3/28/2017,4:58:21,0.992754685,TSLA
3/28/2017,5:10:29,-0.109263304,AAPL
3/28/2017,5:11:05,0.898597875,AAPL
3/28/2017,5:13:56,0.995139635,TSLA
3/28/2017,5:16:31,0.950862228,FB
3/28/2017,5:16:41,-0.819392719,AAPL
3/28/2017,5:17:16,0.947147342,TSLA
3/28/2017,5:18:11,-0.969013345,TSLA
3/28/2017,5:26:43,-0.005323651,TSLA
3/28/2017,5:29:44,0.095158145,TSLA
3/28/2017,5:30:54,0.814165905,AAPL
3/28/2017,5:36:41,0.970587286,AAPL
3/28/2017,5:39:13,0.163761603,TSLA
3/28/2017,5:46:49,0.165851541,AAPL
3/28/2017,5:56:15,0.192259187,AAPL
3/28/2017,5:59:41,-0.768393615,AAPL
3/28/2017,6:04:06,0.767717832,AAPL
3/28/2017,6:22:31,0.100603751,TSLA
3/28/2017,6:24:41,0.820826968,FB
3/28/2017,6:32:11,0.970759166,AAPL
3/28/2017,6:37:09,-0.079580405,TSLA
3/28/2017,6:44:44,-0.937046754,FB
3/28/2017,6:48:56,0.716693439,TSLA
3/28/2017,6:51:11,0.773906646,FB
3/28/2017,7:10:19,0.890038609,AAPL
3/28/2017,7:21:31,0.082487645,FB
3/28/2017,7:33:29,0.840589867,FB
3/28/2017,7:36:23,-0.049140342,FB
3/28/2017,7:51:37,0.999968122,FB
3/28/2017,7:55:23,0.916916044,TSLA
3/28/2017,7:58:35,0.113534322,TSLA
3/28/2017,8:31:45,0.921802119,FB
3/28/2017,8:33:05,0.726213864,FB
3/28/2017,8:47:49,0.947123106,FB
3/28/2017,8:48:49,0.733158514,FB
3/28/2017,8:51:01,0.990166669,FB
3/28/2017,8:53:33,-0.018827233,FB
3/28/2017,9:02:08,-0.17653453,FB
3/28/2017,9:08:45,-0.951406008,TSLA
3/28/2017,9:12:18,0.998346655,FB
3/28/2017,9:15:37,0.975483551,FB
3/28/2017,9:17:14,0.903285339,FB
3/28/2017,9:20:17,0.972026398,FB
3/28/2017,9:26:33,0.99371063,FB
3/28/2017,9:33:37,0.872985604,FB
3/28/2017,9:36:08,0.866114431,AAPL
3/28/2017,9:42:58,0.18790854,FB
3/28/2017,10:01:54,0.775544228,FB
3/28/2017,10:09:11,0.073001845,AAPL
3/28/2017,10:14:53,0.041720736,FB
3/28/2017,10:25:41,0.096462284,TSLA
3/28/2017,10:27:30,0.98695538,AAPL
3/28/2017,10:35:35,0.857472528,FB
3/28/2017,10:38:39,0.931667846,AAPL
3/28/2017,10:42:09,0.999412528,FB
3/28/2017,10:42:16,-0.015449458,TSLA
3/28/2017,10:48:48,0.183866284,FB
3/28/2017,10:55:37,0.091675511,FB
3/28/2017,10:58:45,-0.1169451,TSLA
3/28/2017,11:02:49,0.998730009,AAPL
3/28/2017,11:03:38,-0.946822075,TSLA
3/28/2017,11:05:29,0.921421956,TSLA
3/28/2017,11:08:29,0.704414695,TSLA
3/28/2017,11:09:07,-0.961584213,TSLA
3/28/2017,11:09:56,0.845610302,TSLA
3/28/2017,11:11:36,-0.763434623,TSLA
3/28/2017,11:12:55,0.995434169,AAPL
3/28/2017,11:13:32,0.771116932,TSLA
3/28/2017,11:14:16,0.921223453,TSLA
3/28/2017,11:15:01,0.981979817,AAPL
3/28/2017,11:15:50,0.968739229,TSLA
3/28/2017,11:16:20,0.002752486,TSLA
3/28/2017,11:16:58,-0.824646466,AAPL
3/28/2017,11:18:55,0.997906415,TSLA
3/28/2017,11:19:05,-0.00933054,TSLA
3/28/2017,11:19:18,-0.058736344,TSLA
3/28/2017,11:19:49,-0.755834562,TSLA
3/28/2017,11:19:57,-0.016389084,FB
3/28/2017,11:20:09,0.90469114,TSLA
3/28/2017,11:20:21,-0.052135401,TSLA
3/28/2017,11:20:25,0.153131144,TSLA
3/28/2017,11:20:44,0.897905514,TSLA
3/28/2017,11:21:26,0.728590932,TSLA
3/28/2017,11:21:58,0.846255907,TSLA
3/28/2017,11:23:33,0.712378131,TSLA
3/28/2017,11:24:02,0.169209264,TSLA
3/28/2017,11:24:30,-0.738614321,TSLA
3/28/2017,11:26:10,0.742936186,TSLA
3/28/2017,11:26:16,0.984092722,TSLA
3/28/2017,11:27:11,0.01309081,TSLA
3/28/2017,11:27:18,0.951045753,TSLA
3/28/2017,11:28:50,0.998076899,AAPL
3/28/2017,11:29:11,0.960569909,TSLA
3/28/2017,11:30:28,0.130842334,TSLA
3/28/2017,11:30:31,0.153718962,TSLA
3/28/2017,11:30:58,0.192103403,TSLA
3/28/2017,11:31:33,0.821761903,TSLA
3/28/2017,11:32:00,0.81936678,TSLA
3/28/2017,11:32:12,-0.710359027,TSLA
3/28/2017,11:33:24,0.903499746,TSLA
3/28/2017,11:33:30,0.98641084,TSLA
3/28/2017,11:33:41,-0.757396964,TSLA
3/28/2017,11:34:16,0.769616816,TSLA
3/28/2017,11:34:19,0.999904498,TSLA
3/28/2017,11:35:49,0.962605715,TSLA
3/28/2017,11:36:25,0.048244206,TSLA
3/28/2017,11:37:17,0.14221231,TSLA
3/28/2017,11:39:20,-0.073788736,TSLA
3/28/2017,11:40:29,0.885852638,TSLA
3/28/2017,11:42:21,0.88733259,TSLA
3/28/2017,11:42:39,-0.932623056,TSLA
3/28/2017,11:42:42,0.779585555,TSLA
3/28/2017,11:42:58,-0.997426578,TSLA
3/28/2017,11:43:29,0.14250222,TSLA
3/28/2017,11:43:57,0.71095313,TSLA
3/28/2017,11:44:17,0.07667907,TSLA
3/28/2017,11:44:18,0.160359189,TSLA
3/28/2017,11:44:58,0.923059098,TSLA
3/28/2017,11:47:54,0.745722139,FB
3/28/2017,11:48:13,0.923678981,TSLA
3/28/2017,11:48:14,-0.991300726,TSLA
3/28/2017,11:48:40,-0.087410344,TSLA
3/28/2017,11:49:22,0.980743562,TSLA
3/28/2017,11:50:05,0.890290297,TSLA
3/28/2017,11:50:32,0.076553268,TSLA
3/28/2017,11:51:02,-0.101503082,TSLA
3/28/2017,11:51:14,-0.979682728,TSLA
3/28/2017,11:51:37,0.167114151,TSLA
3/28/2017,11:52:45,0.925584782,FB
3/28/2017,11:55:55,-0.901306369,TSLA
3/28/2017,11:56:03,0.906543245,TSLA
3/28/2017,11:57:27,0.828745813,TSLA
3/28/2017,11:57:49,0.036019473,AAPL
3/28/2017,11:59:22,0.199875028,TSLA
3/28/2017,11:59:25,0.703002451,TSLA
3/28/2017,12:00:04,0.870303699,TSLA
3/28/2017,12:00:37,0.861598046,TSLA
3/28/2017,12:01:39,0.18465131,TSLA
3/28/2017,12:01:50,0.919086848,TSLA
3/28/2017,12:02:47,0.806545704,TSLA
3/28/2017,12:02:48,0.916609227,TSLA
3/28/2017,12:03:19,-0.07342534,TSLA
3/28/2017,12:03:36,0.988146781,TSLA
3/28/2017,12:03:41,0.781532063,TSLA
3/28/2017,12:04:23,0.906052805,FB
3/28/2017,12:04:32,0.10868701,TSLA
3/28/2017,12:05:02,0.1924145,AAPL
3/28/2017,12:06:19,0.991686451,FB
3/28/2017,12:06:57,0.120592679,FB
3/28/2017,12:07:15,0.987383349,AAPL
3/28/2017,12:07:22,-0.098754857,FB
3/28/2017,12:07:32,0.961544216,TSLA
3/28/2017,12:07:50,-0.746757558,TSLA
3/28/2017,12:08:40,0.720285538,TSLA
3/28/2017,12:08:43,-0.847574887,FB
3/28/2017,12:08:58,0.187468045,TSLA
3/28/2017,12:10:37,0.890574873,TSLA
3/28/2017,12:10:37,0.188672976,FB
3/28/2017,12:11:18,0.898351397,TSLA
3/28/2017,12:11:28,0.765559732,TSLA
3/28/2017,12:11:42,0.95720444,TSLA
3/28/2017,12:11:52,0.975178657,TSLA
3/28/2017,12:11:58,0.997451465,FB
3/28/2017,12:12:19,0.843593672,TSLA
3/28/2017,12:13:06,0.930910089,TSLA
3/28/2017,12:14:07,0.978233454,TSLA
3/28/2017,12:14:18,0.950068887,TSLA
3/28/2017,12:14:18,0.93183754,FB
3/28/2017,12:16:56,-0.158458957,TSLA
3/28/2017,12:17:57,0.757596595,FB
3/28/2017,12:18:01,0.151730032,TSLA
3/28/2017,12:18:55,0.759923031,TSLA
3/28/2017,12:19:31,0.776640703,AAPL
3/28/2017,12:20:47,0.841315825,TSLA
3/28/2017,12:20:54,0.935783646,TSLA
3/28/2017,12:21:18,0.767820201,TSLA
3/28/2017,12:21:35,0.878186183,TSLA
3/28/2017,12:21:55,0.835337939,TSLA
3/28/2017,12:22:06,0.811250785,TSLA
3/28/2017,12:22:24,0.999984491,AAPL
3/28/2017,12:23:23,0.970832589,TSLA
3/28/2017,12:23:23,0.98615209,TSLA
3/28/2017,12:23:25,0.933601102,FB
3/28/2017,12:23:40,0.142177228,TSLA
3/28/2017,12:24:11,0.970118666,TSLA
3/28/2017,12:24:19,0.999992647,AAPL
3/28/2017,12:24:49,0.961121013,AAPL
3/28/2017,12:25:26,0.985754724,AAPL
3/28/2017,12:25:42,0.999996604,AAPL
3/28/2017,12:25:57,0.961736589,TSLA
3/28/2017,12:26:02,-0.00933054,TSLA
3/28/2017,12:26:15,0.837907563,AAPL
3/28/2017,12:26:55,0.974692435,AAPL
3/28/2017,12:27:09,0.99724473,AAPL
3/28/2017,12:27:29,0.918978734,TSLA
3/28/2017,12:27:33,0.914544689,TSLA
3/28/2017,12:27:44,0.969364523,FB
3/28/2017,12:27:45,0.734596289,TSLA
3/28/2017,12:28:39,0.800940929,TSLA
3/28/2017,12:28:41,0.977677575,TSLA
3/28/2017,12:28:47,-0.166419774,FB
3/28/2017,12:28:51,0.932016351,AAPL
3/28/2017,12:28:58,0.920384312,TSLA
3/28/2017,12:29:43,0.905171255,TSLA
3/28/2017,12:30:17,-0.026844652,TSLA
3/28/2017,12:30:17,0.91202461,TSLA
3/28/2017,12:30:25,0.990709966,TSLA
3/28/2017,12:30:48,0.987741284,TSLA
3/28/2017,12:30:50,0.99997298,TSLA
3/28/2017,12:31:04,-0.876903969,AAPL
3/28/2017,12:31:57,-0.967069986,TSLA
3/28/2017,12:32:02,-0.008464249,TSLA
3/28/2017,12:33:00,0.73808845,AAPL
3/28/2017,12:33:09,0.195668311,TSLA
3/28/2017,12:34:10,0.791688286,TSLA
3/28/2017,12:34:13,0.998403787,TSLA
3/28/2017,12:34:41,0.752742855,TSLA
3/28/2017,12:36:01,0.960594183,TSLA
3/28/2017,12:36:25,0.785287414,AAPL
3/28/2017,12:36:58,0.898012511,TSLA
3/28/2017,12:36:58,0.994327336,TSLA
3/28/2017,12:37:25,0.743563781,TSLA
3/28/2017,12:37:33,0.895021838,TSLA
3/28/2017,12:37:47,0.961689027,TSLA
3/28/2017,12:38:36,0.106464958,TSLA
3/28/2017,12:39:47,0.999293194,TSLA
3/28/2017,12:40:04,0.995288652,AAPL
3/28/2017,12:41:17,0.846972559,FB
3/28/2017,12:41:30,0.795681773,TSLA
3/28/2017,12:42:07,-0.18200246,TSLA
3/28/2017,12:42:24,0.959628688,TSLA
3/28/2017,12:42:43,0.961131102,TSLA
3/28/2017,12:42:59,0.174988495,TSLA
3/28/2017,12:43:16,0.756594028,TSLA
3/28/2017,12:43:41,0.889881696,FB
3/28/2017,12:44:10,0.999835412,TSLA
3/28/2017,12:44:15,-0.716877844,TSLA
3/28/2017,12:44:38,-0.019468348,AAPL
3/28/2017,12:45:06,0.91926394,TSLA
3/28/2017,12:45:30,0.950203208,TSLA
3/28/2017,12:46:57,0.929972851,TSLA
3/28/2017,12:48:01,-0.074833105,AAPL
3/28/2017,12:48:03,0.951803399,TSLA
3/28/2017,12:48:11,-0.976497756,TSLA
3/28/2017,12:48:36,0.862104068,TSLA
3/28/2017,12:48:53,0.983422453,AAPL
3/28/2017,12:49:00,0.937505534,AAPL
3/28/2017,12:49:53,0.924951793,AAPL
3/28/2017,12:50:16,0.03566919,TSLA
3/28/2017,12:51:02,0.933260783,TSLA
3/28/2017,12:52:57,0.973580085,FB
3/28/2017,12:53:16,0.854255325,TSLA
3/28/2017,12:53:49,0.948848283,TSLA
3/28/2017,12:53:56,0.998563815,TSLA
3/28/2017,12:53:57,0.85083387,TSLA
3/28/2017,12:53:59,-0.044984863,TSLA
3/28/2017,12:54:10,0.897212139,AAPL
3/28/2017,12:54:22,-0.941841351,TSLA
3/28/2017,12:54:44,0.189672579,TSLA
3/28/2017,12:54:47,0.906725521,TSLA
3/28/2017,12:54:57,0.850831853,TSLA
3/28/2017,12:54:57,0.71095313,TSLA
3/28/2017,12:54:58,0.915129895,FB
3/28/2017,12:55:15,0.992206301,AAPL
3/28/2017,12:55:49,0.114627696,TSLA
3/28/2017,12:55:53,-0.008439344,FB
3/28/2017,12:56:05,0.830100731,TSLA
3/28/2017,12:56:18,0.704635818,TSLA
3/28/2017,12:56:29,0.94266651,TSLA
3/28/2017,12:56:32,0.910368947,TSLA
3/28/2017,12:56:42,0.957076568,TSLA
3/28/2017,12:57:12,0.904522011,TSLA
3/28/2017,12:57:13,0.852511058,TSLA
3/28/2017,12:57:23,0.182897628,FB
3/28/2017,12:57:32,0.741166717,FB
3/28/2017,12:57:47,0.972615402,FB
3/28/2017,12:57:49,0.826079714,TSLA
3/28/2017,12:58:04,-0.952201972,TSLA
3/28/2017,12:58:13,0.813290538,AAPL
3/28/2017,12:58:36,0.838014657,TSLA
3/28/2017,12:58:52,0.969192346,TSLA
3/28/2017,12:59:02,0.998351173,FB
3/28/2017,12:59:19,0.774416409,FB
3/28/2017,12:59:48,0.883471044,AAPL
3/28/2017,13:00:35,0.998238016,FB
3/28/2017,13:00:39,-0.79907962,TSLA
3/28/2017,13:00:40,0.995390723,TSLA
3/28/2017,13:01:00,-0.100141824,FB
3/28/2017,13:01:26,0.950219857,TSLA
3/28/2017,13:01:43,0.998626196,TSLA
3/28/2017,13:02:47,0.910857602,FB
3/28/2017,13:02:50,0.864452467,TSLA
3/28/2017,13:02:59,0.99987652,AAPL
3/28/2017,13:03:00,0.993912443,AAPL
3/28/2017,13:03:05,0.908526948,AAPL
3/28/2017,13:03:13,0.765521926,TSLA
3/28/2017,13:03:20,0.76596172,FB
3/28/2017,13:03:21,0.927414929,TSLA
3/28/2017,13:03:23,-0.772436691,AAPL
3/28/2017,13:03:32,-0.155614341,FB
3/28/2017,13:03:42,0.992142306,TSLA
3/28/2017,13:03:42,0.788359699,TSLA
3/28/2017,13:03:47,0.945418407,TSLA
3/28/2017,13:04:19,-0.057735913,TSLA
3/28/2017,13:04:29,0.854327813,TSLA
3/28/2017,13:04:50,0.192103403,TSLA
3/28/2017,13:05:05,0.999742177,TSLA
3/28/2017,13:05:10,0.930144885,TSLA
3/28/2017,13:05:39,0.972493084,FB
3/28/2017,13:05:43,0.998832331,FB
3/28/2017,13:05:50,0.137355269,TSLA
3/28/2017,13:06:26,0.845936547,FB
3/28/2017,13:06:45,0.717585529,TSLA
3/28/2017,13:07:10,0.743810136,FB
3/28/2017,13:07:22,0.118466561,TSLA
3/28/2017,13:07:26,0.778953975,TSLA
3/28/2017,13:07:56,0.843716628,TSLA
3/28/2017,13:08:03,0.726990106,FB
3/28/2017,13:08:17,0.885139799,TSLA
3/28/2017,13:08:20,-0.874287821,TSLA
3/28/2017,13:08:39,0.897306611,FB
3/28/2017,13:10:26,0.759764614,TSLA
3/28/2017,13:10:32,-0.954569344,TSLA
3/28/2017,13:10:46,0.97368543,FB
3/28/2017,13:11:07,0.999603642,TSLA
3/28/2017,13:11:12,0.979285341,FB
3/28/2017,13:11:29,-0.755843654,TSLA
3/28/2017,13:11:44,0.9454136,TSLA
3/28/2017,13:11:51,0.892246997,TSLA
3/28/2017,13:11:57,0.945354591,FB
3/28/2017,13:12:04,0.945067935,FB
3/28/2017,13:12:34,-0.884882059,TSLA
3/28/2017,13:12:35,0.151730032,TSLA
3/28/2017,13:12:40,0.928567176,TSLA
3/28/2017,13:12:56,-0.096417885,FB
3/28/2017,13:13:00,0.893729657,FB
3/28/2017,13:13:01,0.999666697,TSLA
3/28/2017,13:13:02,0.873286237,FB
3/28/2017,13:13:29,0.959020751,TSLA
3/28/2017,13:13:42,0.816926586,TSLA
3/28/2017,13:15:00,-0.738228792,AAPL
3/28/2017,13:15:12,0.949583619,TSLA
3/28/2017,13:15:29,0.945128083,FB
3/28/2017,13:16:01,0.985874374,TSLA
3/28/2017,13:16:06,-0.030385184,TSLA
3/28/2017,13:16:19,0.989424002,TSLA
3/28/2017,13:16:43,0.8280844,TSLA
3/28/2017,13:16:53,-0.736376244,TSLA
3/28/2017,13:16:58,0.957222715,FB
3/28/2017,13:17:24,0.148403401,TSLA
3/28/2017,13:17:30,0.190825552,FB
3/28/2017,13:17:58,0.924361379,TSLA
3/28/2017,13:18:10,0.993707125,TSLA
3/28/2017,13:18:14,-0.083398863,FB
3/28/2017,13:18:34,0.844276474,TSLA
3/28/2017,13:19:07,0.856763666,TSLA
3/28/2017,13:19:11,0.95924897,TSLA
3/28/2017,13:19:16,-0.067520707,TSLA
3/28/2017,13:20:24,0.985894094,FB
3/28/2017,13:20:26,-0.075484861,TSLA
3/28/2017,13:20:32,0.954806625,TSLA
3/28/2017,13:20:43,0.787793357,TSLA
3/28/2017,13:21:26,-0.042475531,TSLA
3/28/2017,13:22:02,0.928238314,TSLA
3/28/2017,13:22:13,-0.959135339,TSLA
3/28/2017,13:22:34,0.8336818,FB
3/28/2017,13:22:41,0.934680424,FB
3/28/2017,13:22:49,-0.112200401,TSLA
3/28/2017,13:23:18,-0.095944218,TSLA
3/28/2017,13:23:36,0.957333651,FB
3/28/2017,13:23:48,0.182493544,FB
3/28/2017,13:23:51,0.869240757,TSLA
3/28/2017,13:24:06,0.198369454,TSLA
3/28/2017,13:24:52,0.998331774,FB
3/28/2017,13:25:27,-0.765011862,TSLA
3/28/2017,13:26:17,-0.189743566,TSLA
3/28/2017,13:26:33,0.973568793,TSLA
3/28/2017,13:27:05,0.99632722,TSLA
3/28/2017,13:27:20,0.703640986,TSLA
3/28/2017,13:27:23,0.963179737,TSLA
3/28/2017,13:27:43,0.998386367,AAPL
3/28/2017,13:27:44,0.862911891,AAPL
3/28/2017,13:28:10,0.993486349,AAPL
3/28/2017,13:28:16,0.831027141,TSLA
3/28/2017,13:28:44,0.132119832,TSLA
3/28/2017,13:28:45,-0.068029118,TSLA
3/28/2017,13:29:32,0.868685279,TSLA
3/28/2017,13:29:42,0.795086072,TSLA
3/28/2017,13:30:02,0.732732405,FB
3/28/2017,13:30:02,0.999047386,AAPL
3/28/2017,13:30:02,0.876400705,TSLA
3/28/2017,13:30:08,0.865195467,TSLA
3/28/2017,13:30:10,-0.067520707,TSLA
3/28/2017,13:30:14,0.950562271,TSLA
3/28/2017,13:30:37,0.798419792,TSLA
3/28/2017,13:30:37,0.990091717,TSLA
3/28/2017,13:31:00,0.094625548,TSLA
3/28/2017,13:31:04,0.110845236,TSLA
3/28/2017,13:32:24,0.981737258,TSLA
3/28/2017,13:32:35,0.012127379,AAPL
3/28/2017,13:33:11,0.745268342,FB
3/28/2017,13:33:12,0.767582253,TSLA
3/28/2017,13:33:20,0.969222898,AAPL
3/28/2017,13:33:24,0.927947753,TSLA
3/28/2017,13:33:39,0.187314506,AAPL
3/28/2017,13:34:31,0.955404029,TSLA
3/28/2017,13:34:47,0.929541776,TSLA
3/28/2017,13:34:55,0.873058439,TSLA
3/28/2017,13:35:09,0.887766438,FB
3/28/2017,13:35:45,-0.055438108,TSLA
3/28/2017,13:35:52,-0.896800103,TSLA
