Date,CreateTime,Adjused Sentiment,Symbol
3/28/2017,15:31:26,-0.079421424,AAPL
3/28/2017,15:31:51,0.853786334,AAPL
3/28/2017,15:32:08,0.782532975,AAPL
3/28/2017,15:32:33,0.040346856,TSLA
3/28/2017,15:32:57,0.969682326,AAPL
3/28/2017,15:33:43,0.127725149,TSLA
3/28/2017,15:33:58,0.896758926,AAPL
3/28/2017,15:34:09,0.961171351,AAPL
3/28/2017,15:34:31,0.838137805,AAPL
3/28/2017,15:34:37,0.151730032,TSLA
3/28/2017,15:34:42,0.830705128,AAPL
3/28/2017,15:34:58,0.180188015,AAPL
3/28/2017,15:35:06,0.943809684,AAPL
3/28/2017,15:35:18,-0.180466492,FB
3/28/2017,15:35:20,0.764032302,TSLA
3/28/2017,15:35:34,0.872068934,AAPL
3/28/2017,15:35:35,0.95308542,TSLA
3/28/2017,15:35:41,0.931637878,AAPL
3/28/2017,15:37:05,0.934649357,AAPL
3/28/2017,15:37:11,-0.05444478,FB
3/28/2017,15:37:46,0.871286113,AAPL
3/28/2017,15:38:01,-0.186093496,AAPL
3/28/2017,15:38:53,0.962924755,FB
3/28/2017,15:39:19,0.974901136,AAPL
3/28/2017,15:39:33,0.98864583,AAPL
3/28/2017,15:39:46,0.992726837,AAPL
3/28/2017,15:40:27,0.808536269,AAPL
3/28/2017,15:40:28,0.968730329,AAPL
3/28/2017,15:40:51,0.977612381,AAPL
3/28/2017,15:40:55,0.998959505,AAPL
3/28/2017,15:41:02,-0.804699961,TSLA
3/28/2017,15:41:17,0.960702287,AAPL
3/28/2017,15:41:40,0.716594841,AAPL
3/28/2017,15:42:05,-0.760417645,AAPL
3/28/2017,15:42:13,0.997919436,AAPL
3/28/2017,15:42:21,0.799808932,TSLA
3/28/2017,15:42:22,0.993285173,TSLA
3/28/2017,15:42:30,-0.168112146,TSLA
3/28/2017,15:43:06,0.8432315,AAPL
3/28/2017,15:43:23,0.822545876,FB
3/28/2017,15:43:41,0.846941339,AAPL
3/28/2017,15:43:47,0.717365348,AAPL
3/28/2017,15:44:10,0.087154758,FB
3/28/2017,15:44:11,0.876646498,AAPL
3/28/2017,15:44:58,0.810454709,AAPL
3/28/2017,15:45:20,0.918460689,AAPL
3/28/2017,15:45:34,0.891433599,AAPL
3/28/2017,15:45:58,0.97928078,TSLA
3/28/2017,15:46:02,0.907229573,AAPL
3/28/2017,15:46:35,0.177301764,AAPL
3/28/2017,15:46:42,0.174899324,TSLA
3/28/2017,15:47:00,0.866423858,AAPL
3/28/2017,15:47:20,0.972570193,AAPL
3/28/2017,15:47:26,0.993041297,TSLA
3/28/2017,15:47:35,0.989442702,TSLA
3/28/2017,15:47:47,0.988495652,AAPL
3/28/2017,15:47:52,0.111827538,AAPL
3/28/2017,15:48:26,0.997205472,AAPL
3/28/2017,15:48:27,0.151730032,TSLA
3/28/2017,15:48:49,0.874967695,AAPL
3/28/2017,15:48:52,0.171923479,AAPL
3/28/2017,15:49:27,0.755560724,AAPL
3/28/2017,15:49:28,-0.744683448,TSLA
3/28/2017,15:49:47,0.98658016,AAPL
3/28/2017,15:50:16,0.981228648,AAPL
3/28/2017,15:50:27,0.999419492,TSLA
3/28/2017,15:50:48,0.716584014,FB
3/28/2017,15:51:21,-0.906816806,TSLA
3/28/2017,15:51:32,0.996525465,TSLA
3/28/2017,15:51:44,0.189219413,TSLA
3/28/2017,15:51:44,0.991739323,FB
3/28/2017,15:51:49,0.989960209,AAPL
3/28/2017,15:51:53,0.912097041,AAPL
3/28/2017,15:52:17,-0.980958307,TSLA
3/28/2017,15:52:24,0.013701266,TSLA
3/28/2017,15:52:26,0.989321896,AAPL
3/28/2017,15:52:58,0.995969135,AAPL
3/28/2017,15:53:17,0.156810388,AAPL
3/28/2017,15:53:22,0.80288656,AAPL
3/28/2017,15:53:28,0.952695521,AAPL
3/28/2017,15:53:49,0.759477443,AAPL
3/28/2017,15:53:58,0.918690658,AAPL
3/28/2017,15:54:12,0.943672054,AAPL
3/28/2017,15:54:16,0.933196871,AAPL
3/28/2017,15:54:29,0.992676075,AAPL
3/28/2017,15:54:42,0.982854316,AAPL
3/28/2017,15:55:03,0.157238268,TSLA
3/28/2017,15:55:12,0.726893695,TSLA
3/28/2017,15:55:19,0.142173355,TSLA
3/28/2017,15:55:32,0.713732868,AAPL
3/28/2017,15:55:43,0.178686491,AAPL
3/28/2017,15:56:05,0.030175419,TSLA
3/28/2017,15:56:07,0.874081196,TSLA
3/28/2017,15:56:12,0.874565098,AAPL
3/28/2017,15:56:15,0.137033894,AAPL
3/28/2017,15:56:40,0.913949537,AAPL
3/28/2017,15:57:09,0.920098472,AAPL
3/28/2017,15:57:23,0.950249203,AAPL
3/28/2017,15:57:26,-0.132965429,TSLA
3/28/2017,15:57:37,0.840039549,AAPL
3/28/2017,15:57:52,0.789509216,AAPL
3/28/2017,15:57:58,0.743914781,AAPL
3/28/2017,15:58:03,0.810292443,AAPL
3/28/2017,15:58:15,0.993767233,FB
3/28/2017,15:58:15,0.032223294,FB
3/28/2017,15:58:16,0.922958425,AAPL
3/28/2017,15:58:43,0.193335351,AAPL
3/28/2017,15:58:48,0.921759944,AAPL
3/28/2017,15:58:56,0.076277218,TSLA
3/28/2017,15:59:30,0.839641883,AAPL
3/28/2017,15:59:50,0.71815172,AAPL
3/28/2017,16:00:23,0.96669856,AAPL
3/28/2017,16:00:34,0.760867024,AAPL
3/28/2017,16:00:35,0.190445395,FB
3/28/2017,16:00:37,0.822524606,TSLA
3/28/2017,16:00:44,0.838425077,AAPL
3/28/2017,16:00:45,0.924900317,TSLA
3/28/2017,16:01:00,0.818672804,AAPL
3/28/2017,16:01:06,0.829495169,AAPL
3/28/2017,16:01:07,-0.995196722,TSLA
3/28/2017,16:01:37,-0.147637529,AAPL
3/28/2017,16:02:29,0.726990106,FB
3/28/2017,16:02:47,0.967206706,AAPL
3/28/2017,16:03:33,-0.068661709,FB
3/28/2017,16:03:40,0.789613456,AAPL
3/28/2017,16:03:50,0.102530474,TSLA
3/28/2017,16:03:53,0.960946637,AAPL
3/28/2017,16:04:35,0.934240624,AAPL
3/28/2017,16:04:38,0.983317095,AAPL
3/28/2017,16:04:43,0.77154781,FB
3/28/2017,16:05:19,-0.796068131,TSLA
3/28/2017,16:05:32,0.797745946,AAPL
3/28/2017,16:05:36,0.828224938,AAPL
3/28/2017,16:05:36,0.987162779,AAPL
3/28/2017,16:05:38,0.839584528,AAPL
3/28/2017,16:05:50,0.930620007,AAPL
3/28/2017,16:05:53,0.951757483,AAPL
3/28/2017,16:06:03,0.797745946,AAPL
3/28/2017,16:06:09,0.998720765,AAPL
3/28/2017,16:06:30,0.726990106,AAPL
3/28/2017,16:06:43,0.982373993,FB
3/28/2017,16:06:44,0.714910755,AAPL
3/28/2017,16:06:44,0.866423858,AAPL
3/28/2017,16:06:47,0.982610378,TSLA
3/28/2017,16:06:52,0.994570641,AAPL
3/28/2017,16:06:56,0.82781883,AAPL
3/28/2017,16:07:09,0.912989672,AAPL
3/28/2017,16:07:21,0.976678173,AAPL
3/28/2017,16:07:30,-0.853135281,TSLA
3/28/2017,16:07:44,0.797745946,AAPL
3/28/2017,16:07:54,0.994183749,AAPL
3/28/2017,16:07:59,0.790910558,AAPL
3/28/2017,16:07:59,0.928869329,AAPL
3/28/2017,16:08:02,0.997307039,AAPL
3/28/2017,16:08:08,0.775453257,AAPL
3/28/2017,16:08:15,0.770257844,TSLA
3/28/2017,16:08:16,0.879767986,AAPL
3/28/2017,16:08:24,0.893580751,AAPL
3/28/2017,16:08:31,0.800312549,AAPL
3/28/2017,16:08:32,0.997390015,AAPL
3/28/2017,16:08:46,0.899338055,AAPL
3/28/2017,16:08:58,0.911435555,AAPL
3/28/2017,16:09:17,0.981219972,AAPL
3/28/2017,16:09:17,-0.169039418,AAPL
3/28/2017,16:09:20,0.921912281,AAPL
3/28/2017,16:09:24,-0.859624416,TSLA
3/28/2017,16:09:38,-0.169274377,TSLA
3/28/2017,16:09:38,0.010112935,AAPL
3/28/2017,16:09:44,0.879767986,AAPL
3/28/2017,16:09:48,-0.043357426,AAPL
3/28/2017,16:09:59,0.788307161,AAPL
3/28/2017,16:10:26,0.700684271,AAPL
3/28/2017,16:10:34,0.92246749,TSLA
3/28/2017,16:10:42,0.998599327,AAPL
3/28/2017,16:10:42,0.893284979,FB
3/28/2017,16:10:43,0.887500105,AAPL
3/28/2017,16:10:56,0.82212935,AAPL
3/28/2017,16:11:03,0.992388407,AAPL
3/28/2017,16:11:10,0.912082848,AAPL
3/28/2017,16:11:13,0.999460229,AAPL
3/28/2017,16:11:28,0.994888412,AAPL
3/28/2017,16:11:36,0.762598095,AAPL
3/28/2017,16:11:39,0.727312035,FB
3/28/2017,16:11:44,0.722892603,AAPL
3/28/2017,16:11:45,0.853224858,FB
3/28/2017,16:11:58,0.030253497,AAPL
3/28/2017,16:12:09,0.936340687,AAPL
3/28/2017,16:12:11,0.703396266,TSLA
3/28/2017,16:12:13,-0.998628819,AAPL
3/28/2017,16:12:29,0.993556192,AAPL
3/28/2017,16:12:38,0.859396879,FB
3/28/2017,16:13:12,0.132865232,AAPL
3/28/2017,16:13:13,0.920653246,AAPL
3/28/2017,16:13:17,-0.104638425,AAPL
3/28/2017,16:13:34,0.700085372,TSLA
3/28/2017,16:13:41,0.705525998,FB
3/28/2017,16:13:53,0.936391474,AAPL
3/28/2017,16:14:09,0.802411314,AAPL
3/28/2017,16:14:17,0.826990932,TSLA
3/28/2017,16:14:21,0.876627552,FB
3/28/2017,16:14:21,-0.007098258,TSLA
3/28/2017,16:14:31,0.795755683,AAPL
3/28/2017,16:14:34,0.95602238,AAPL
3/28/2017,16:14:43,0.932181287,TSLA
3/28/2017,16:14:46,0.997678451,AAPL
3/28/2017,16:14:54,0.161666067,AAPL
3/28/2017,16:14:57,0.739922405,TSLA
3/28/2017,16:15:00,0.786827645,AAPL
3/28/2017,16:15:03,0.958964305,TSLA
3/28/2017,16:15:07,0.973758118,FB
3/28/2017,16:15:07,0.879930913,AAPL
3/28/2017,16:15:22,0.810454709,AAPL
3/28/2017,16:15:29,0.99617078,AAPL
3/28/2017,16:15:58,-0.844017447,AAPL
3/28/2017,16:16:06,0.864794052,FB
3/28/2017,16:16:12,0.127040806,TSLA
3/28/2017,16:16:15,0.961912574,AAPL
3/28/2017,16:16:31,0.752790919,FB
3/28/2017,16:16:49,0.944526271,AAPL
3/28/2017,16:17:14,0.001636378,AAPL
3/28/2017,16:17:27,-0.19674768,AAPL
3/28/2017,16:18:09,0.997034777,AAPL
3/28/2017,16:18:22,0.166404394,AAPL
3/28/2017,16:18:34,0.783668536,TSLA
3/28/2017,16:18:40,0.97839991,AAPL
3/28/2017,16:18:45,0.850239052,AAPL
3/28/2017,16:19:06,0.995692088,AAPL
3/28/2017,16:19:10,0.987448233,FB
3/28/2017,16:19:23,0.81593018,TSLA
3/28/2017,16:19:29,0.993676988,AAPL
3/28/2017,16:19:54,0.863665023,FB
3/28/2017,16:19:55,0.91844831,AAPL
3/28/2017,16:20:34,0.997400798,AAPL
3/28/2017,16:20:36,0.757432329,FB
3/28/2017,16:20:49,0.935945867,AAPL
3/28/2017,16:20:54,0.146014712,AAPL
3/28/2017,16:21:16,0.97261023,FB
3/28/2017,16:21:50,0.850041352,AAPL
3/28/2017,16:21:52,0.9661803,AAPL
3/28/2017,16:21:52,0.700336844,TSLA
3/28/2017,16:22:02,0.917189827,AAPL
3/28/2017,16:22:56,0.987695097,TSLA
3/28/2017,16:23:10,-0.818470814,TSLA
3/28/2017,16:23:16,0.724759651,TSLA
3/28/2017,16:23:35,0.041962703,TSLA
3/28/2017,16:24:08,0.96207799,AAPL
3/28/2017,16:24:34,0.996239042,AAPL
3/28/2017,16:24:40,0.183505787,AAPL
3/28/2017,16:25:49,0.981308573,AAPL
3/28/2017,16:25:58,0.95896182,AAPL
3/28/2017,16:26:44,0.949199789,TSLA
3/28/2017,16:26:52,0.080857817,TSLA
3/28/2017,16:27:06,0.847298692,AAPL
3/28/2017,16:27:25,0.912882077,FB
3/28/2017,16:27:49,0.096862794,TSLA
3/28/2017,16:28:00,0.924153184,FB
3/28/2017,16:28:23,0.838900485,TSLA
3/28/2017,16:28:39,0.903158575,AAPL
3/28/2017,16:29:04,0.8306838,TSLA
3/28/2017,16:29:29,-0.025467438,AAPL
3/28/2017,16:29:38,0.998592064,TSLA
3/28/2017,16:30:14,0.136835488,AAPL
3/28/2017,16:30:40,0.891361101,AAPL
3/28/2017,16:32:18,0.853668416,AAPL
3/28/2017,16:32:23,0.797745946,AAPL
3/28/2017,16:32:40,0.946227827,AAPL
3/28/2017,16:32:41,0.053915592,FB
3/28/2017,16:32:47,-0.007225319,FB
3/28/2017,16:33:10,0.901520532,TSLA
3/28/2017,16:33:39,0.989799741,TSLA
3/28/2017,16:34:00,0.828813169,AAPL
3/28/2017,16:36:30,0.9759234,TSLA
3/28/2017,16:36:41,0.97629634,AAPL
3/28/2017,16:36:49,0.72547328,TSLA
3/28/2017,16:36:49,0.905045126,TSLA
3/28/2017,16:36:51,0.869633826,AAPL
3/28/2017,16:37:05,0.889386553,AAPL
3/28/2017,16:37:20,-0.782549113,AAPL
3/28/2017,16:37:21,0.817503983,AAPL
3/28/2017,16:38:09,0.106357731,AAPL
3/28/2017,16:38:16,0.86245117,AAPL
3/28/2017,16:38:50,0.794334789,AAPL
3/28/2017,16:39:03,0.737146071,FB
3/28/2017,16:39:17,0.912729416,AAPL
3/28/2017,16:39:31,0.913748203,AAPL
3/28/2017,16:39:39,-0.143628573,AAPL
3/28/2017,16:39:39,0.765683986,AAPL
3/28/2017,16:39:40,0.00378479,AAPL
3/28/2017,16:40:17,0.753263221,AAPL
3/28/2017,16:40:18,0.855822704,AAPL
3/28/2017,16:40:19,0.989018127,AAPL
3/28/2017,16:40:34,0.707691942,TSLA
3/28/2017,16:40:35,0.825718843,AAPL
3/28/2017,16:40:37,0.902981735,FB
3/28/2017,16:40:43,0.922958425,AAPL
3/28/2017,16:40:44,-0.722961501,AAPL
3/28/2017,16:40:46,0.989596253,AAPL
3/28/2017,16:41:17,0.769795373,FB
3/28/2017,16:41:54,0.079370974,TSLA
3/28/2017,16:42:09,0.796643704,AAPL
3/28/2017,16:42:10,-0.113887495,TSLA
3/28/2017,16:42:14,0.197062447,AAPL
3/28/2017,16:42:26,0.758215344,AAPL
3/28/2017,16:42:39,0.953480908,AAPL
3/28/2017,16:42:46,0.73470728,FB
3/28/2017,16:42:56,0.888129279,AAPL
3/28/2017,16:42:57,0.862122556,AAPL
3/28/2017,16:43:00,0.928569983,TSLA
3/28/2017,16:43:23,0.805770483,AAPL
3/28/2017,16:43:27,0.984074343,AAPL
3/28/2017,16:43:55,0.031618535,AAPL
3/28/2017,16:44:07,0.981605371,AAPL
3/28/2017,16:44:10,0.797874967,TSLA
3/28/2017,16:44:44,0.977836303,AAPL
3/28/2017,16:45:08,0.864136247,AAPL
3/28/2017,16:45:14,-0.933816015,AAPL
3/28/2017,16:45:18,0.998210464,AAPL
3/28/2017,16:45:24,0.981681315,AAPL
3/28/2017,16:45:31,0.750536169,TSLA
3/28/2017,16:45:33,-0.149637763,TSLA
3/28/2017,16:45:40,0.99357497,AAPL
3/28/2017,16:45:51,0.841845601,TSLA
3/28/2017,16:46:02,0.857673678,AAPL
3/28/2017,16:46:09,0.844475129,AAPL
3/28/2017,16:46:26,-0.118085128,AAPL
3/28/2017,16:46:40,0.970818301,AAPL
3/28/2017,16:46:46,0.829682348,AAPL
3/28/2017,16:46:48,0.939407533,AAPL
3/28/2017,16:47:24,0.9992215,TSLA
3/28/2017,16:47:30,0.754087277,AAPL
3/28/2017,16:47:34,0.88485196,TSLA
3/28/2017,16:47:36,0.99141917,AAPL
3/28/2017,16:48:27,0.953953838,AAPL
3/28/2017,16:48:28,0.951546058,AAPL
3/28/2017,16:48:42,0.892113654,AAPL
3/28/2017,16:49:07,0.866645652,FB
3/28/2017,16:49:16,0.989241366,TSLA
3/28/2017,16:49:32,0.998067715,TSLA
3/28/2017,16:49:34,0.881945352,TSLA
3/28/2017,16:49:43,0.061374998,AAPL
3/28/2017,16:50:41,0.722282612,TSLA
3/28/2017,16:51:17,0.923863966,TSLA
3/28/2017,16:51:23,0.048416479,AAPL
3/28/2017,16:51:25,0.176539438,AAPL
3/28/2017,16:51:38,0.944604472,FB
3/28/2017,16:51:41,0.922134301,AAPL
3/28/2017,16:51:58,0.966692931,TSLA
3/28/2017,16:52:23,-0.729940609,AAPL
3/28/2017,16:52:32,0.144946102,TSLA
3/28/2017,16:52:41,0.958189754,AAPL
3/28/2017,16:52:50,0.807481521,TSLA
3/28/2017,16:52:53,-0.082470053,TSLA
3/28/2017,16:53:03,0.989983027,AAPL
3/28/2017,16:53:04,0.151730032,TSLA
3/28/2017,16:53:04,0.841602532,FB
3/28/2017,16:54:12,0.989608831,AAPL
3/28/2017,16:54:26,0.849240917,AAPL
3/28/2017,16:54:42,0.064801361,TSLA
3/28/2017,16:55:05,-0.012029948,FB
3/28/2017,16:55:22,0.76956685,AAPL
3/28/2017,16:55:54,0.015498876,TSLA
3/28/2017,16:56:06,0.75650589,AAPL
3/28/2017,16:56:23,0.951497238,FB
3/28/2017,16:56:49,0.766640889,AAPL
3/28/2017,16:56:53,-0.015922069,TSLA
3/28/2017,16:56:58,0.112705058,TSLA
3/28/2017,16:57:00,0.167382197,AAPL
3/28/2017,16:57:19,0.850456561,FB
3/28/2017,16:57:49,0.753705457,AAPL
3/28/2017,16:58:30,0.993277937,AAPL
3/28/2017,16:58:32,0.999478643,TSLA
3/28/2017,16:58:37,0.975802807,TSLA
3/28/2017,16:58:48,0.773413026,FB
3/28/2017,16:59:31,0.771193025,TSLA
3/28/2017,16:59:46,0.749897719,FB
3/28/2017,16:59:51,-0.118656988,AAPL
3/28/2017,16:59:59,0.962351485,FB
3/28/2017,17:00:12,0.99099697,FB
3/28/2017,17:00:20,0.776289213,TSLA
3/28/2017,17:00:23,0.070003575,AAPL
3/28/2017,17:00:26,0.748195143,TSLA
3/28/2017,17:02:08,0.925649588,AAPL
3/28/2017,17:02:08,0.091256909,AAPL
3/28/2017,17:02:23,0.834437894,AAPL
3/28/2017,17:02:27,0.915548924,AAPL
3/28/2017,17:02:41,0.826620829,FB
3/28/2017,17:02:41,0.982527189,AAPL
3/28/2017,17:03:11,0.856694344,AAPL
3/28/2017,17:03:11,0.099314816,AAPL
3/28/2017,17:03:27,-0.826636616,TSLA
3/28/2017,17:03:34,0.998145481,AAPL
3/28/2017,17:03:52,0.895512801,AAPL
3/28/2017,17:03:55,0.102706284,FB
3/28/2017,17:04:05,0.991158697,AAPL
3/28/2017,17:04:31,0.168041887,TSLA
3/28/2017,17:04:33,0.788626086,FB
3/28/2017,17:04:40,0.120411164,AAPL
3/28/2017,17:04:49,0.785319564,TSLA
3/28/2017,17:04:49,-0.99868814,TSLA
3/28/2017,17:05:02,0.719934392,AAPL
3/28/2017,17:05:14,0.975338765,AAPL
3/28/2017,17:05:29,0.797745946,AAPL
3/28/2017,17:05:50,0.963031565,TSLA
3/28/2017,17:06:05,0.881801357,AAPL
3/28/2017,17:06:06,0.783915512,AAPL
3/28/2017,17:06:07,0.714575497,TSLA
3/28/2017,17:06:15,-0.012421428,TSLA
3/28/2017,17:06:17,0.809364412,AAPL
3/28/2017,17:06:23,0.033732024,TSLA
3/28/2017,17:06:29,0.726993351,TSLA
3/28/2017,17:06:38,0.996091119,FB
3/28/2017,17:07:00,0.888153031,AAPL
3/28/2017,17:07:07,0.040622223,TSLA
3/28/2017,17:07:07,0.805986531,TSLA
3/28/2017,17:07:28,0.805008267,AAPL
3/28/2017,17:07:40,0.736651273,AAPL
3/28/2017,17:07:46,0.988657654,TSLA
3/28/2017,17:07:51,0.978822649,AAPL
3/28/2017,17:08:00,0.885832031,TSLA
3/28/2017,17:08:24,-0.809069316,FB
3/28/2017,17:08:28,0.761730851,AAPL
3/28/2017,17:08:50,0.925781473,TSLA
3/28/2017,17:08:51,0.804541715,TSLA
3/28/2017,17:08:58,0.833187873,AAPL
3/28/2017,17:09:11,0.804273798,TSLA
3/28/2017,17:09:27,0.868110461,FB
3/28/2017,17:09:27,0.71290334,TSLA
3/28/2017,17:09:29,0.943875557,AAPL
3/28/2017,17:09:38,0.900236659,AAPL
3/28/2017,17:09:44,0.726829162,TSLA
3/28/2017,17:09:50,-0.07342534,TSLA
3/28/2017,17:09:57,0.732777213,TSLA
3/28/2017,17:10:04,0.029174073,TSLA
3/28/2017,17:10:04,0.106667959,TSLA
3/28/2017,17:10:11,0.954839636,AAPL
3/28/2017,17:10:16,0.190567115,TSLA
3/28/2017,17:10:31,0.822545876,FB
3/28/2017,17:10:42,0.148847675,TSLA
3/28/2017,17:11:03,0.73518639,TSLA
3/28/2017,17:12:02,0.797745946,AAPL
3/28/2017,17:12:08,0.882631477,AAPL
3/28/2017,17:12:10,0.71290334,TSLA
3/28/2017,17:12:18,0.71290334,TSLA
3/28/2017,17:12:40,0.065073002,AAPL
3/28/2017,17:12:42,0.889467013,AAPL
3/28/2017,17:12:44,0.744607454,AAPL
3/28/2017,17:12:52,0.177166975,AAPL
3/28/2017,17:12:56,0.170022457,AAPL
3/28/2017,17:13:12,0.914626217,FB
3/28/2017,17:13:12,0.840541863,AAPL
3/28/2017,17:13:34,0.06654683,TSLA
3/28/2017,17:13:40,0.976438766,AAPL
3/28/2017,17:13:47,0.775150175,AAPL
3/28/2017,17:14:04,-0.996464681,TSLA
3/28/2017,17:14:11,-0.196874823,TSLA
3/28/2017,17:14:11,0.994006611,AAPL
3/28/2017,17:14:24,0.729895099,TSLA
3/28/2017,17:14:25,0.954193909,AAPL
3/28/2017,17:14:28,0.710111206,AAPL
3/28/2017,17:14:38,0.73879686,TSLA
3/28/2017,17:14:49,0.776726189,TSLA
3/28/2017,17:14:49,0.808264279,TSLA
3/28/2017,17:14:57,0.804727418,TSLA
3/28/2017,17:15:11,0.860502124,TSLA
3/28/2017,17:15:20,0.93846583,TSLA
3/28/2017,17:15:25,0.155343206,AAPL
3/28/2017,17:15:36,-0.028330007,TSLA
3/28/2017,17:15:36,0.967498645,AAPL
3/28/2017,17:15:41,0.049325504,TSLA
3/28/2017,17:15:43,0.797745946,AAPL
3/28/2017,17:15:49,0.847148231,TSLA
3/28/2017,17:15:52,0.743914781,FB
3/28/2017,17:15:56,0.99481277,AAPL
3/28/2017,17:16:02,0.720738884,TSLA
3/28/2017,17:16:21,0.846170666,FB
3/28/2017,17:16:22,0.718685829,TSLA
3/28/2017,17:16:33,0.718941378,TSLA
3/28/2017,17:16:57,0.995991382,AAPL
3/28/2017,17:17:16,-0.00933054,TSLA
3/28/2017,17:17:18,0.781663052,TSLA
3/28/2017,17:17:32,0.964850206,AAPL
3/28/2017,17:17:49,-0.046848265,TSLA
3/28/2017,17:18:09,0.172571958,FB
3/28/2017,17:18:14,0.947027521,TSLA
3/28/2017,17:18:16,-0.09743062,FB
3/28/2017,17:19:06,0.967951662,AAPL
3/28/2017,17:19:31,0.860890875,TSLA
3/28/2017,17:19:39,0.774789636,TSLA
3/28/2017,17:19:40,0.722809653,TSLA
3/28/2017,17:19:41,0.743427869,TSLA
3/28/2017,17:19:55,0.753470364,AAPL
3/28/2017,17:20:08,0.991045632,TSLA
3/28/2017,17:20:10,0.932443755,TSLA
3/28/2017,17:20:26,0.81853867,AAPL
3/28/2017,17:20:36,0.808118387,TSLA
3/28/2017,17:20:45,0.74874788,AAPL
3/28/2017,17:21:01,0.972914809,TSLA
3/28/2017,17:21:08,-0.788731049,TSLA
3/28/2017,17:21:09,0.712000894,TSLA
3/28/2017,17:21:12,0.012653253,TSLA
3/28/2017,17:21:22,0.985623594,TSLA
3/28/2017,17:21:33,0.959619599,FB
3/28/2017,17:21:47,0.847099121,TSLA
3/28/2017,17:21:58,0.170022457,AAPL
3/28/2017,17:22:03,0.966594016,AAPL
3/28/2017,17:22:05,0.185167128,FB
3/28/2017,17:22:47,0.729419728,TSLA
3/28/2017,17:22:59,0.169628652,TSLA
3/28/2017,17:23:00,0.972914809,TSLA
3/28/2017,17:23:07,0.77930516,FB
3/28/2017,17:23:21,0.733230052,TSLA
3/28/2017,17:23:52,0.974799879,AAPL
3/28/2017,17:23:53,-0.065930753,TSLA
3/28/2017,17:23:57,0.729185905,FB
3/28/2017,17:24:08,0.997306702,FB
3/28/2017,17:24:16,-0.762581689,TSLA
3/28/2017,17:24:27,0.969085572,AAPL
3/28/2017,17:24:34,0.964329054,FB
3/28/2017,17:24:44,0.884029381,TSLA
3/28/2017,17:24:58,0.763179908,AAPL
